name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,306,663691750,,112.9668270,28.1442320,,,,,
,307,11060647632,,112.9668740,28.1445530,,,,,
,308,11060647622,,112.9670740,28.1442590,,,,,
,309,663691754,,112.9666910,28.1445380,,,,,
,310,663691759,,112.9666460,28.1442030,,,,,
,311,12547024651,,112.9665120,28.1445080,,,,,
,312,12547024648,,112.9666320,28.1440860,,,,,
,313,663691778,,112.9668880,28.1446460,,,,,
,314,9096719477,,112.9669130,28.1448490,,,,,
,315,663691950,,112.9665530,28.1423880,,,,,
,316,663691951,,112.9666180,28.1426280,,,,,
,317,663691952,,112.9666690,28.1428300,,,,,
,318,663691953,,112.9667230,28.1431780,,,,,
,319,9096719496,,112.9667390,28.1433660,,,,,
,320,663692018,,112.9664770,28.1428830,,,,,
,321,9096719479,,112.9664310,28.1426830,,,,,
,322,663692172,,112.9680370,28.1442670,,,,,
,323,663692173,,112.9687300,28.1442530,,,,,
,324,663692174,,112.9692770,28.1442380,,,,,
,325,11060647641,,112.9697940,28.1442420,,,,,
,326,663692176,,112.9700640,28.1442540,,,,,
,327,11060647645,,112.9703740,28.1442810,,,,,
,328,663692178,,112.9710180,28.1443900,,,,,
,329,11060647643,,112.9713130,28.1444650,,,,,
,330,663692179,,112.9720320,28.1447020,,,,,
,331,11060647651,,112.9724650,28.1448740,,,,,
,332,663692180,,112.9737370,28.1454770,,,,,
,333,11060647663,,112.9743040,28.1456940,,,,,
,334,11060647587,,112.9625640,28.1423850,,,,,
,335,663692214,,112.9628380,28.1424970,,,,,
,336,11060647588,,112.9631410,28.1426280,,,,,
,337,663692216,,112.9634600,28.1428010,,,,,
,338,11060647589,,112.9642020,28.1432060,,,,,
,339,663692217,,112.9647670,28.1435200,,,,,
,340,11060647590,,112.9650620,28.1436860,,,,,
,341,663692218,,112.9653780,28.1438410,,,,,
,342,663692219,,112.9657300,28.1439790,,,,,
,343,663692220,,112.9658480,28.1440140,,,,,
,344,11060647591,,112.9660750,28.1440780,,,,,
,345,9096719491,,112.9660270,28.1440330,,,,,
,346,663692221,,112.9663020,28.1441400,,,,,
