name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,308,318265995,,116.3884440,39.8965170,,,,,
,309,9327480048,,116.3883310,39.8963450,,,,,
,310,734170248,,116.3887590,39.8970120,,,,,
,311,318265996,,116.3890600,39.8974340,,,,,
,312,4710637455,,116.3891020,39.8974920,,,,,
,313,533651243,,116.3894010,39.8979100,,,,,
,314,321607233,signal,116.3898400,39.9062730,,,,,
,315,9063921182,,116.3894300,39.9062600,,,,,
,316,322120179,signal,116.4057190,39.8958940,,,,,
,317,340240806,,116.4050000,39.8959000,,,,,
,318,12652373913,,116.4059250,39.8958720,,,,,
,319,322120181,,116.4023710,39.8959060,,,,,
,320,340238326,,116.4020990,39.8959260,,,,,
,321,340238272,,116.4025150,39.8958940,,,,,
,322,322120182,,116.4011930,39.8959950,,,,,
,323,534081914,,116.4008320,39.8960020,,,,,
,324,534081904,,116.4012600,39.8959900,,,,,
,325,322120183,,116.4002970,39.8959540,,,,,
,326,734520449,,116.4005710,39.8960080,,,,,
,327,534083352,,116.3997930,39.8958890,,,,,
,328,734520188,,116.4003210,39.8967400,,,,,
,329,322120184,,116.3983600,39.8957170,,,,,
,330,734521281,,116.3985320,39.8957370,,,,,
,331,322120245,,116.4005990,39.8981320,,,,,
,332,11059812353,,116.4005950,39.8982330,,,,,
,333,734521197,,116.3996350,39.8980880,,,,,
,334,12818453310,,116.4014970,39.8982170,,,,,
,335,1622284032,,116.4003760,39.8974610,,,,,
,336,322120314,,116.4036480,39.8979150,,,,,
,337,2480760611,,116.4036720,39.8971450,,,,,
,338,533654370,,116.4036440,39.8982760,,,,,
,339,322120566,,116.4091660,39.8958320,,,,,
,340,2383146353,,116.4088170,39.8958220,,,,,
,341,6652688790,,116.4093310,39.8957990,,,,,
,343,9669859254,,116.4125030,39.8965970,,,,,
,344,325686458,,116.3867780,39.8988820,,,,,
,345,9378918599,,116.3871590,39.8988700,,,,,
,346,325686461,,116.3885200,39.8987830,,,,,
,347,1414035084,,116.3893510,39.8986900,,,,,
,348,325686463,signal,116.3895840,39.8986600,,,,,
,349,9298159120,,116.3898180,39.8986300,,,,,
,350,325686500,,116.3929430,39.8987600,,,,,
,351,9298159117,,116.3934650,39.8987850,,,,,
,352,330840061,signal,116.4119060,39.9066260,,,,,
,353,8835880547,,116.4119030,39.9067790,,,,,
,354,330841132,signal,116.3973810,39.9065300,,,,,
,355,6650368134,,116.3970960,39.9065220,,,,,
,356,330841134,signal,116.3999810,39.9064330,,,,,
,357,9296257998,,116.4000260,39.9064340,,,,,
,358,330841136,signal,116.4052290,39.9063770,,,,,
,359,4716204930,,116.4052870,39.9052220,,,,,
,360,9385334224,,116.4052260,39.9064330,,,,,
,361,330841279,signal,116.3858720,39.9061500,,,,,
,362,2424906811,,116.3856340,39.9061420,,,,,
,363,330841408,signal,116.3936160,39.9063960,,,,,
,364,9063921187,,116.3930700,39.9063730,,,,,
,365,330842111,,116.3820010,39.9058110,,,,,
,366,9320761734,,116.3819950,39.9056290,,,,,
,367,1737653013,,116.3829950,39.9058350,,,,,
,368,332263279,signal,116.4120360,39.9069540,,,,,
,369,8835880548,,116.4119000,39.9069500,,,,,
,370,332263280,signal,116.4116490,39.9070740,,,,,
,371,2010523632,,116.4116510,39.9070320,,,,,
,372,332263572,,116.4121400,39.8997960,,,,,
,373,11192752209,,116.4119570,39.8997900,,,,,
,374,332263574,signal,116.4054580,39.8998700,,,,,
,375,10124169591,,116.4054710,39.8998120,,,,,
,376,332263575,signal,116.4004920,39.8996970,,,,,
,377,4710346452,,116.4004900,39.8996570,,,,,
,378,332263576,,116.3975290,39.8993540,,,,,
,379,2048053098,,116.3967770,39.8993270,,,,,
,380,332263578,,116.3958100,39.8991450,,,,,
,381,332263594,,116.3964760,39.8993090,,,,,
,382,2048053097,,116.3960100,39.8992560,,,,,
,383,332263595,,116.3956410,39.8992080,,,,,
,384,3622786545,,116.3952290,39.8991520,,,,,
,385,339290734,,116.3817970,39.8998250,,,,,
,386,339290777,,116.3817700,39.9002480,,,,,
,387,1737672029,,116.3818360,39.8990830,,,,,
,388,13568915163,,116.3817510,39.9005530,,,,,
,389,340068781,,116.3881790,39.8958880,,,,,
,390,734169947,,116.3892960,39.8959930,,,,,
,391,1798441901,,116.3882120,39.8960370,,,,,
,392,1686969187,,116.3942020,39.8971060,,,,,
,393,340238181,,116.3914360,39.8957280,,,,,
,394,341233849,,116.3913810,39.8961760,,,,,
,395,340238271,,116.3989190,39.8957840,,,,,
,396,340240686,,116.3991700,39.8958130,,,,,
,397,534081712,,116.4027890,39.8958920,,,,,
,398,340238342,,116.4016850,39.8959620,,,,,
,399,2791842156,,116.4013960,39.8959780,,,,,
,400,734520991,,116.4035490,39.8959420,,,,,
,401,341201393,,116.4006300,39.9208620,,,,,
,402,733860036,,116.4011570,39.9208610,,,,,
,403,341201210,signal,116.4005750,39.9221650,,,,,
